id;qtdCommitContributions;qtdIssueContributions;qtdPullRequestContributions;qtdPullRequestReviewContributions;qtdRepositoriesWithContributedCommits;qtdRepositoriesWithContributedIssues;qtdRepositoriesWithContributedPullRequestReviews;qtdRepositoryContributions;qtdRepositoriesWithContributedPullRequests;qtdissue;qtdIssueClosed;qtdIssueOpen;QTdtoalComentsIssue;avgIssueComment;QtdIssueReaction;qtdIssueReactionHeatr;issueReactionthumbsUP;qtsIssueReactionHooray;qtdRepository;qtdTotalStars;avgQtdSTartRepository;QtdtotalWatchers;avgQtdWatchersRepository;qtdRepositoryLanguages;qtdPullRequests;qtdPullRequestsmergedAndClosed;qtdpullrequestsclosedandnotmerged;qtdpullrequestnotmergedandopen;sum(ncloc);avg(ncloc);avg(qtdBugs);sum(qtdBugs);sum(qtdCodeSmells);avg(qtdCodeSmells);avg(reliabilityRating);sum(qtdDuplicatedFiles);avg(qtdDuplicatedFiles);sum(commentLinesDensity);avg(commentLinesDensity);sum(fileComplexity);avg(fileComplexity);sum(qtdViolation);avg(manutenibilityRating);avg(securityRating);qtdFollowers;Expertise
12379;134;21;13;1;19;16;1;21;10;100;76;24;131;1.31;2;0;2;0;100;576;5.76;95;0.95;245;54;33;8;13;23;23;0;0;2;2;1;0;0;0;0;9;9;2;1;1;186;1
12381;5882;121;697;652;123;72;72;97;115;100;67;33;299;2.99;49;0;48;1;100;502;5.02;66;0.66;352;219;190;24;5;18;18;0;0;0;0;1;0;0;5.300000191;5.300000191;2;2;0;1;1;305;1
12383;8;4;9;32;3;4;3;4;4;75;67;8;255;3.4;17;0;15;0;100;5246;52;175;1.75;215;96;60;13;23;260;26;0;0;8;0.8;1;0;0;45.89999962;4.589999962;38.69999999;3.869999999;8;1;1;306;1
12399;23;0;0;0;5;0;0;1;0;100;100;0;96;0.96;0;0;0;0;100;293;2.93;125;1.25;260;95;7;13;75;10;10;1;1;0;0;3;0;0;0;0;1;1;1;1;1;88;3
12409;337;38;38;61;53;19;23;14;23;100;84;16;367;3.67;15;0;15;0;100;397;3.97;108;1.08;243;54;47;6;1;49;49;0;0;0;0;1;0;0;3.900000095;3.900000095;5;5;0;1;1;213;1
12430;0;0;0;0;0;0;0;0;0;2;1;1;8;4;0;0;0;0;10;5506;551;367;36.7;51;17;15;2;0;1124;1124;2;2;77;77;5;0;0;11.89999962;11.89999962;12.10000038;12.10000038;79;1;1;128;5
12479;30;5;1;0;15;5;0;11;1;22;8;14;79;3.5909;1;0;1;0;100;63;1;122;1.22;154;12;9;0;3;185;61.6667;0;0;2;0.6667;1;0;0;25.9000001;8.633333365;21;7;2;1;1;205;1
12491;2;0;0;0;1;0;0;1;0;7;7;0;20;2.8571;0;0;0;0;21;19505;929;1475;70.2381;59;202;155;28;19;21399;21399;138;138;350;350;5;2;2;1;1;745.5;745.5;488;1;1;1814;5
12506;18;10;7;13;4;6;5;10;5;100;91;9;270;2.7;40;0;40;0;100;181;1.81;39;0.39;188;25;15;0;10;79;79;4;4;1;1;3;0;0;0;0;4.5;4.5;5;1;1;283;3
12515;0;2;0;0;0;2;0;1;0;100;81;19;412;4.12;0;0;0;0;100;759;7.59;60;0.6;254;22;16;3;3;61;61;0;0;2;2;1;0;0;0;0;5;5;2;1;1;177;1
12523;3;12;0;0;1;1;0;2;0;100;14;86;113;1.13;4;0;3;1;100;161;1.61;114;1.14;207;7;5;0;2;6;6;0;0;0;0;1;0;0;0;0;1;1;0;1;1;83;1
12538;164;13;35;10;11;8;4;13;10;100;87;13;367;3.67;0;0;0;0;100;142;1.42;133;1.33;268;95;79;5;11;170;56.6667;0;0;1;0.3333;1;0;0;12.60000038;4.200000127;32;10.66666667;1;1;1;116;1
12541;252;47;23;56;28;17;11;9;17;100;82;18;202;2.02;10;0;10;0;74;2818;38;186;2.5135;197;319;265;49;5;18;18;0;0;1;1;1;0;0;5.300000191;5.300000191;4;4;1;1;1;163;1
12546;459;19;20;80;40;9;33;9;9;100;84;16;409;4.09;10;1;9;0;100;822;8.22;181;1.81;197;232;211;8;13;203;203;0;0;8;8;1;1;1;0.5;0.5;1.5;1.5;8;1;1;569;1
12565;160;1;10;2;7;1;1;7;4;31;28;3;136;4.3871;6;0;6;0;41;4285;105;520;12.6829;82;94;56;18;20;154;154;0;0;0;0;1;0;0;0;0;4;4;0;1;1;520;1
12574;30;0;0;10;3;0;2;1;0;74;56;18;92;1.2432;42;0;42;0;66;2246;34;125;1.8939;139;229;171;27;31;110;110;0;0;0;0;1;0;0;0;0;0;0;0;1;1;112;1
12575;210;7;10;8;13;4;1;4;4;73;59;14;621;8.5068;24;2;13;9;43;65091;1.514;1597;37.1395;93;358;239;100;19;52;52;0;0;0;0;1;0;0;7.099999905;7.099999905;0.5;0.5;0;1;1;1436;1
12577;1115;102;75;44;60;16;15;48;16;100;89;11;184;1.84;36;4;31;0;100;1320;13;135;1.35;165;188;160;15;13;535;76.4286;0.4286;3;1;0.1429;1.285714286;0;0;0;0;61;8.714285714;4;1;1;355;1.285714286
12588;7;2;1;0;2;1;0;9;1;12;4;8;30;2.5;1;0;0;1;59;1292;22;180;3.0508;142;19;3;7;9;127;127;0;0;37;37;1;0;0;11.80000019;11.80000019;3.799999952;3.799999952;37;1;1;153;1
12665;729;140;90;45;23;13;4;12;11;100;67;33;44;0.44;3;0;3;0;100;824;8.24;168;1.68;144;128;121;7;0;11;11;0;0;0;0;1;0;0;60.70000076;60.70000076;2;2;0;1;1;633;1
12672;210;8;27;9;11;1;5;5;3;87;52;35;55;0.6322;6;0;5;1;64;49809;778;1000;15.625;153;189;121;27;41;91;91;1;1;0;0;3;0;0;0;0;1;1;1;1;1;65;3
12685;0;0;0;0;0;0;0;1;0;4;2;2;17;4.25;0;0;0;0;39;1361;35;184;4.7179;102;54;5;17;32;356;356;0;0;44;44;1;0;0;34.20000076;34.20000076;89;89;44;1;1;252;1
12688;0;3;1;3;0;3;1;2;1;38;31;7;132;3.4737;24;1;23;0;18;345;19;26;1.4444;37;59;43;4;12;48;48;0;0;0;0;1;0;0;27.29999924;27.29999924;1.299999952;1.299999952;0;1;1;11;1
12690;2217;46;14;0;65;11;0;34;10;100;89;11;154;1.54;13;0;10;2;100;1768;18;162;1.62;202;45;35;3;7;79;79;0;0;0;0;1;0;0;9.199999809;9.199999809;3.299999952;3.299999952;0;1;1;561;1
12708;358;7;9;4;27;5;3;20;3;49;39;10;64;1.3061;6;0;4;0;100;2113;21;152;1.52;149;286;71;40;175;58;58;2;2;1;1;3;0;0;0;0;7;7;3;1;1;985;3
12725;12;0;0;0;3;0;0;1;0;100;62;38;111;1.11;0;0;0;0;100;1249;12.49;166;1.66;258;303;263;14;26;24;24;4;4;0;0;3;0;0;7.699999809;7.699999809;1;1;4;1;1;308;3
12737;139;0;2;1;17;0;1;5;2;6;5;1;18;3;0;0;0;0;30;1450;48;167;5.5667;39;79;20;45;14;35;35;0;0;0;0;1;0;0;2.799999952;2.799999952;6;6;0;1;1;146;1
12741;57;3;5;1;18;2;1;5;3;100;42;58;132;1.32;38;0;38;0;100;535;5.35;141;1.41;271;60;52;6;2;45;22.5;0.5;1;0;0;2;2;1;0;0;9;4.5;1;1;1;146;2
12758;1114;217;704;471;72;46;29;59;60;100;76;24;263;2.63;197;12;158;13;100;1998;20;118;1.18;215;604;525;57;22;21;21;0;0;0;0;1;0;0;12.5;12.5;0;0;0;1;1;386;1
12761;46;1;11;3;4;1;2;30;2;14;11;3;34;2.4286;1;0;1;0;97;1001;10.3196;284;2.9278;209;105;91;13;1;382;382;0;0;29;29;1;5;5;8;8;7;7;29;1;1;169;1
12764;301;2;0;3;7;2;1;2;0;100;99;1;88;0.88;0;0;0;0;30;1999;67;115;3.8333;58;134;104;25;5;96;96;0;0;2;2;1;0;0;15.80000019;15.80000019;3.700000048;3.700000048;2;1;1;64;1
12770;493;59;113;390;29;12;8;7;8;100;87;13;78;0.78;0;0;0;0;100;1263;12.63;217;2.17;196;117;92;21;4;1059;117.6667;0;0;3;0.3333;1;1;0.1111;13.19999987;1.466666652;186.3000002;20.70000002;3;1;1;454;1
12782;0;0;0;0;0;0;0;0;0;27;16;11;20;0.7407;2;0;2;0;69;776;11.2464;117;1.6957;146;170;88;39;43;46;46;0;0;6;6;1;0;0;4.199999809;4.199999809;3.299999952;3.299999952;6;1;1;388;1
12785;52;21;1;10;3;16;3;2;1;100;95;5;399;3.99;1;0;1;0;100;13447;134;271;2.71;114;449;147;221;81;122;122;0;0;2;2;1;0;0;5.400000095;5.400000095;4.300000191;4.300000191;2;1;1;410;1
12790;137;2;16;8;21;2;3;4;9;14;14;0;112;8;4;0;4;0;60;1542;26;147;2.45;93;28;4;22;2;34;34;0;0;0;0;1;0;0;0;0;1;1;0;1;1;116;1
12799;135;2;7;0;17;2;0;19;4;2;2;0;2;1;0;0;0;0;46;1864;41;128;2.7826;60;6;0;3;3;31;31;1;1;0;0;3;0;0;0;0;1;1;1;1;1;158;3
12818;456;22;93;323;23;18;16;19;24;100;72;28;338;3.38;6;1;5;0;100;42;0;91;0.91;239;12;9;1;2;1870;935;1;2;74;37;2;0;0;7.800000191;3.900000095;27.29999924;13.64999962;76;1;1;558;2
12841;197;51;0;0;10;10;0;3;0;100;35;65;120;1.2;1;0;0;0;48;767;16;171;3.5625;54;17;7;10;0;2330;2330;7;7;485;485;3;0;0;12.5;12.5;36.79999924;36.79999924;492;1;1;81;3
12843;1205;27;38;18;71;11;7;23;22;100;70;30;441;4.41;0;0;0;0;100;1842;18;144;1.44;266;197;159;19;19;48;48;0;0;6;6;1;0;0;0;0;5;5;6;1;1;346;1
12851;13;0;4;1;2;0;1;1;1;9;6;3;11;1.2222;0;0;0;0;11;634;58;87;7.9091;28;54;27;17;10;88;88;2;2;1;1;3;0;0;6.400000095;6.400000095;7;7;3;1;1;19;3
12859;131;3;6;1;16;2;1;9;5;100;70;30;162;1.62;32;1;30;1;81;14250;176;513;6.3333;174;287;165;65;57;935;467.5;3;6;9;4.5;2;0;0;4.599999905;2.299999952;5.199999809;2.599999905;15;1;1;860;2
12869;205;1;2;0;12;1;0;5;2;3;3;0;2;0.6667;0;0;0;0;52;396;7.6154;72;1.3846;124;57;4;8;45;10236;5118;4.5;9;351;175.5;2.5;3;1.5;11.20000017;5.600000083;409.7000122;409.7000122;360;1;1;15;2.5
12874;48;6;6;1;7;5;1;8;5;37;26;11;97;2.6216;25;0;25;0;45;346;7.6889;76;1.6889;112;108;85;20;3;45;45;0;0;1;1;1;0;0;2.200000048;2.200000048;6.300000191;6.300000191;1;1;1;43;1
12880;204;6;70;55;13;1;2;17;9;39;21;18;81;2.0769;7;0;7;0;100;403;4.03;138;1.38;339;50;34;14;2;30;30;0;0;6;6;1;0;0;9.100000381;9.100000381;4;4;6;1;1;23;1
12895;17;1;0;1;5;1;1;3;0;1;1;0;2;2;2;2;0;0;23;1392;61;80;3.4783;55;52;32;10;10;246;123;1.5;3;0;0;2;1;0.5;2.400000095;1.200000048;3.5;1.75;3;1;1;379;2
12897;207;0;0;0;2;0;0;0;0;1;1;0;5;5;0;0;0;0;33;1116;34;36;1.0909;47;3;2;0;1;31;31;0;0;1;1;1;0;0;29.5;29.5;7;7;1;1;1;60;1
12900;10;7;7;0;6;2;0;4;5;21;17;4;50;2.381;10;0;10;0;47;495;10.5319;50;1.0638;180;41;22;13;6;8;8;1;1;1;1;3;0;0;0;0;3;3;2;1;1;109;3
12913;1803;145;454;628;63;25;55;17;56;100;90;10;179;1.79;1;0;1;0;100;331;3.31;84;0.84;284;407;320;71;16;16024;4006;0;0;66;16.5;1;9;2.25;28.19999981;7.049999952;26.09999967;6.524999917;66;1;1;674;1
12919;8;6;0;0;1;5;0;4;0;22;16;6;64;2.9091;0;0;0;0;63;513;8.1429;112;1.7778;171;6;5;0;1;85;85;0;0;1;1;1;0;0;2.299999952;2.299999952;14;14;1;1;1;86;1
12923;301;11;8;5;14;9;3;17;7;96;74;22;283;2.9479;5;0;5;0;100;250;2.5;107;1.07;265;125;29;89;7;88;44;0.5;1;0;0;2;0;0;0;0;2;1;1;1;1;902;2
12946;97;29;143;80;16;12;7;19;17;100;97;3;424;4.24;37;0;37;0;100;4051;41;453;4.53;318;408;307;75;26;197;65.6667;0;0;5;1.6667;1;0;0;17.5;5.833333333;30.5;10.16666667;5;1;1;2227;1
12948;2190;241;230;548;105;81;58;49;51;100;76;24;592;5.92;145;1;142;0;100;6180;62;248;2.48;184;505;319;145;41;38;38;3;3;0;0;3;0;0;0;0;2;2;3;1;1;3301;3
12962;1;0;0;0;1;0;0;3;0;4;3;1;7;1.75;0;0;0;0;15;1242;83;64;4.2667;35;2;1;1;0;29;29;0;0;3;3;1;0;0;3.299999952;3.299999952;2;2;3;1;1;226;1
12965;184;4;6;0;12;4;0;6;3;57;40;17;102;1.7895;22;0;22;0;100;992;9.92;181;1.81;217;64;21;12;31;11126;5563;10.5;21;61;30.5;3;0;0;12.70000005;6.350000024;2.200000048;1.100000024;82;1;1;196;3
12975;156;35;65;76;3;2;1;3;2;100;72;28;243;2.43;23;1;20;2;100;427;4.27;127;1.27;214;128;116;7;5;393;131;0;0;13;4.3333;1;0;0;3;1;66.5;22.16666667;13;1.333333333;1;56;1
12980;53;6;0;0;12;6;0;9;0;100;62;38;123;1.23;17;0;17;0;100;598;5.98;168;1.68;273;55;13;10;32;16;16;0;0;1;1;1;0;0;15.80000019;15.80000019;1.5;1.5;1;1;1;57;1
12982;176;16;11;12;16;13;7;9;7;58;45;13;190;3.2759;48;1;46;0;48;219;4.5625;48;1;113;32;20;7;5;45;45;0;0;0;0;1;0;0;35.70000076;35.70000076;5.5;5.5;0;1;1;32;1
12998;3;0;0;0;3;0;0;5;0;18;12;6;62;3.4444;3;0;3;0;36;766;21;129;3.5833;113;16;3;7;6;12;12;0;0;0;0;1;0;0;0;0;1;1;0;1;1;584;1
13034;0;0;0;0;0;0;0;8;0;5;5;0;8;1.6;0;0;0;0;100;1069;10.69;156;1.56;165;9;1;2;6;85;85;0;0;4;4;1;0;0;0;0;18;18;4;1;1;158;1
13049;1;0;0;0;1;0;0;1;0;13;11;2;23;1.7692;3;0;3;0;16;1737;109;125;7.8125;61;7;4;3;0;27;27;1;1;4;4;5;0;0;0;0;3;3;5;1;1;132;5
13071;17;1;1;0;8;1;0;20;1;27;21;6;65;2.4074;3;0;3;0;100;4;0;79;0.79;272;10;1;0;9;10;10;1;1;0;0;3;0;0;0;0;1;1;1;1;1;70;3
13093;6;3;2;0;2;3;0;3;1;55;20;35;59;1.0727;3;0;2;0;84;687;8.1786;153;1.8214;158;150;117;18;15;34;17;0.5;1;0;0;2;0;0;0;0;4;2;1;1;1;65;2
13096;170;1;2;1;8;1;1;7;1;12;10;2;14;1.1667;2;0;2;0;59;936;16;122;2.0678;123;29;18;8;3;30;30;0;0;0;0;1;0;0;0;0;14;14;0;1;1;174;1
13097;291;1;1;14;18;1;2;9;1;44;37;7;180;4.0909;8;0;7;1;96;6946;72;401;4.1771;203;319;224;65;30;134;44.6667;0;0;8;2.6667;1;0;0;33.29999924;11.09999975;29;9.666666667;8;1;1;863;1
13099;67;1;8;4;8;1;3;12;5;19;14;5;78;4.1053;15;0;15;0;100;14;0;113;1.13;183;6;4;1;1;47;47;0;0;0;0;1;0;0;0;0;4;4;0;1;1;121;1
13102;810;76;80;103;27;17;9;21;19;100;85;15;320;3.2;10;0;9;0;100;1357;14;175;1.75;280;48;38;7;3;41;41;0;0;1;1;1;0;0;0;0;10;10;1;1;1;1224;1
13121;2;0;1;0;2;0;0;1;1;1;0;1;0;0;0;0;0;0;36;1510;42;96;2.6667;81;109;82;19;8;10086;10086;20;20;564;564;5;5;5;21.10000038;21.10000038;34.40000153;34.40000153;584;1;1;52;5
13135;74;0;0;0;3;0;0;5;0;6;3;3;1133;188.8333;4;0;4;0;100;672;6.72;147;1.47;22;1;1;0;0;87;43.5;0;0;16;8;1;0;0;77.29999733;38.64999866;30;15;16;1;1;2552;1
13142;71;4;3;0;6;4;0;6;3;100;74;26;241;2.41;7;0;7;0;100;248;2.48;123;1.23;252;12;8;1;3;4;4;0;0;1;1;1;0;0;0;0;0.5;0.5;1;1;1;140;1
13161;1;0;0;1;1;0;1;0;0;6;5;1;5;0.8333;0;0;0;0;31;785;25;95;3.0645;93;17;15;1;1;37;37;0;0;1;1;1;0;0;5.099999905;5.099999905;9;9;1;1;1;119;1
13178;37;6;9;3;6;1;1;5;1;20;6;14;2;0.1;0;0;0;0;16;698;44;28;1.75;52;62;39;10;13;270;270;0;0;1;1;1;0;0;1.100000024;1.100000024;3;3;1;1;1;132;1
13182;293;6;12;1;16;2;1;9;5;100;54;46;197;1.97;10;0;10;0;100;1321;13;103;1.03;224;332;292;17;23;142;47.3333;0;0;0;0;1;0;0;4.099999905;1.366666635;3;1;0;1;1;90;1
13206;43;12;1;13;6;1;3;2;1;100;83;17;287;2.87;0;0;0;0;57;269;4.7193;145;2.5439;154;149;129;9;11;116;116;0;0;0;0;1;0;0;1.700000048;1.700000048;16;16;0;1;1;86;1
13210;111;0;6;8;20;0;4;6;5;29;20;9;46;1.5862;0;0;0;0;92;1988;22;203;2.2065;147;190;115;59;16;1945;1945;0;0;70;70;1;0;0;22.5;22.5;10.39999962;10.39999962;70;1;1;149;1
13211;0;1;0;0;0;1;0;3;0;5;2;3;17;3.4;0;0;0;0;92;863;9.3804;121;1.3152;213;0;0;0;0;20;20;1;1;0;0;5;0;0;20;20;6;6;1;1;1;39;5
13213;468;6;5;2;14;6;2;15;4;18;13;5;28;1.5556;5;1;4;0;100;525;5.25;133;1.33;201;58;37;5;16;40;40;0;0;4;4;1;0;0;7;7;7;7;4;1;1;121;1
13226;132;1;19;1;6;1;1;5;2;43;24;19;26;0.6047;6;1;2;0;100;1952;20;241;2.41;220;87;77;4;6;381;381;1;1;6;6;3;0;0;0;0;8.699999809;8.699999809;7;1;1;387;3
13236;16;1;1;0;2;1;0;1;1;58;45;13;110;1.8966;11;0;11;0;17;3625;213;304;17.8824;54;116;7;48;61;350;350;1;1;3;3;3;0;0;2.5;2.5;2.200000048;2.200000048;4;1;1;124;3
13254;169;27;15;3;25;12;2;13;6;100;93;7;256;2.56;8;0;8;0;83;1270;15;151;1.8193;204;132;96;25;11;81;40.5;0;0;1;0.5;1;0;0;5.199999809;2.599999905;9;4.5;1;1;1;289;1
13275;419;2;15;0;11;2;0;11;4;77;73;4;233;3.026;0;0;0;0;100;2265;23;143;1.43;285;547;42;363;142;179;179;0;0;4;4;1;0;0;0;0;12;12;4;1;1;169;1
13276;478;230;0;0;35;4;0;19;0;100;0;100;43;0.43;0;0;0;0;100;8184;82;391;3.91;232;88;0;15;73;123;61.5;0;0;14;7;1;0;0;18.19999981;9.099999905;20;10;14;1;1;1278;1
13278;7;0;0;0;1;0;0;0;0;11;8;3;13;1.1818;1;0;1;0;23;998;43;104;4.5217;47;116;91;12;13;11;11;0;0;0;0;1;0;0;0;0;4;4;0;1;1;25;1
13285;2;4;0;0;2;4;0;1;0;76;48;28;83;1.0921;6;0;6;0;100;3809;38;271;2.71;316;10;0;3;7;64;64;0;0;6;6;1;0;0;9.899999619;9.899999619;18;18;6;1;1;357;1
13293;164;0;1;0;8;0;0;2;1;100;56;44;85;0.85;43;0;43;0;100;4538;45;264;2.64;166;328;261;41;26;17;17;2;2;0;0;3;0;0;15;15;1;1;2;1;1;703;3
13294;115;1;0;0;9;1;0;10;0;51;48;3;48;0.9412;0;0;0;0;27;601;22;60;2.2222;93;28;14;5;9;21;21;0;0;0;0;1;0;0;12.5;12.5;2;2;0;1;1;34;1
13300;9;5;2;1;4;3;1;33;2;40;34;6;71;1.775;6;0;3;0;100;2606;26;148;1.48;363;106;103;2;1;3;3;0;0;0;0;1;0;0;0;0;1;1;0;1;1;396;1
13304;262;0;53;7;7;0;2;2;3;53;16;37;68;1.283;43;0;43;0;74;3202;43;143;1.9324;157;196;131;42;23;3233;3233;1;1;116;116;3;1;1;30.60000038;30.60000038;169.3000031;169.3000031;117;1;1;255;3
13305;424;6;179;111;30;3;14;6;23;100;89;11;114;1.14;5;0;5;0;100;1644;16;354;3.54;207;524;363;129;32;37;12.3333;0;0;0;0;1;0;0;0;0;6.5;2.166666667;0;1;1;274;1
13309;8;0;0;0;1;0;0;10;0;4;3;1;9;2.25;0;0;0;0;92;1893;21;149;1.6196;266;1;1;0;0;17929;17929;33;33;98;98;4;13;13;6.699999809;6.699999809;5.599999905;5.599999905;131;1;1;140;4
13312;43;1;0;0;2;1;0;8;0;6;5;1;13;2.1667;0;0;0;0;100;19;0;86;0.86;347;1;0;1;0;4702;4702;58;58;21;21;3;4;4;14.10000038;14.10000038;30.29999924;30.29999924;79;1;1;408;3
13367;4;0;1;1;3;0;1;3;1;45;27;18;83;1.8444;9;0;9;0;100;1485;15;152;1.52;195;123;94;26;3;131;65.5;0.5;1;0;0;2;0;0;0;0;2;1;1;1;1;285;2
13375;62;12;10;1;14;8;1;10;7;100;73;27;205;2.05;46;0;46;0;100;397;3.97;148;1.48;261;240;135;31;74;98;49;0;0;0;0;1;0;0;13.89999962;6.949999809;1.699999988;0.849999994;0;1;1;99;1
13381;65;2;0;0;3;2;0;13;0;18;6;12;16;0.8889;0;0;0;0;40;295;7.375;37;0.925;70;0;0;0;0;64;64;0;0;4;4;1;0;0;4.5;4.5;10;10;4;1;1;41;1
13389;2;0;0;0;1;0;0;1;0;57;44;13;150;2.6316;76;6;61;0;58;1854;32;120;2.069;143;30;21;0;9;214;71.3333;0;0;10;3.3333;1;0;0;34.79999924;11.59999975;24;8;10;1;1;87;1
13398;510;101;12;8;21;32;5;12;9;100;82;18;346;3.46;11;0;10;0;91;4821;53;311;3.4176;175;99;69;28;2;29082;14541;10;20;201;100.5;2;11;5.5;12.5999999;6.299999952;16.80000019;8.400000095;221;1;1;1569;2
13400;1072;31;20;25;25;8;6;12;8;69;50;19;137;1.9855;33;6;24;0;69;1308;19;114;1.6522;140;53;43;8;2;93;46.5;0;0;14;7;1;0;0;0;0;24;12;14;1.5;1;44;1
13436;5;14;1;0;3;13;0;10;1;74;61;13;169;2.2838;11;0;11;0;58;935;16;84;1.4483;109;6;1;1;4;106;53;0;0;4;2;1;0;0;29.30000019;14.6500001;17;8.5;4;1;1;145;1
13453;0;0;0;0;0;0;0;0;0;6;5;1;7;1.1667;0;0;0;0;52;191;3.6731;72;1.3846;69;29;18;5;6;98;98;0;0;3;3;1;0;0;0;0;6.5;6.5;3;1;1;36;1
13468;0;0;0;0;0;0;0;0;0;3;3;0;11;3.6667;0;0;0;0;14;154;11;29;2.0714;18;6;5;0;1;298;298;0;0;14;14;1;0;0;41.59999847;41.59999847;7.400000095;7.400000095;14;1;1;7;1
13474;0;1;0;0;0;1;0;2;0;1;1;0;1;1;0;0;0;0;17;1604;94;114;6.7059;26;3;3;0;0;60;60;0;0;0;0;1;0;0;10.39999962;10.39999962;11;11;0;1;1;152;1
13475;467;0;185;153;9;0;7;10;9;6;2;4;9;1.5;0;0;0;0;96;173;1.8021;158;1.6458;205;331;278;43;10;54783;27391.5;70;140;789;394.5;4;65;32.5;51.29999924;25.64999962;69.60000229;34.80000114;929;1;1;12;4
13504;167;8;35;69;16;4;10;3;5;100;94;6;714;7.14;22;0;22;0;100;3241;32;244;2.44;246;529;461;52;16;162;81;0;0;8;4;1;0;0;12.39999962;6.199999809;17;8.5;8;1;1;1276;1
13508;4;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;21;543;26;59;2.8095;30;17;14;1;2;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;1;21;1
13542;139;4;19;0;14;4;0;8;9;94;82;12;287;3.0532;31;0;31;0;92;50449;548;1075;11.6848;229;186;146;26;14;33163;16581.5;7;14;286;143;2;16;8;12.5;6.25;16.4000001;8.200000048;300;1;1;138;2
13551;53;11;10;0;6;6;0;3;1;35;25;10;69;1.9714;2;0;2;0;23;882;38;76;3.3043;44;113;12;101;0;11;11;0;0;0;0;1;0;0;42.09999847;42.09999847;1;1;0;1;1;90;1
13552;16;4;2;0;4;4;0;4;2;14;10;4;33;2.3571;3;0;3;0;20;834;42;53;2.65;52;2;0;2;0;58;58;0;0;8;8;1;0;0;0;0;3.5;3.5;8;1;1;15;1
13568;68;0;51;27;3;0;1;2;2;100;56;44;36;0.36;0;0;0;0;46;45;1;51;1.1087;67;19;13;2;4;22;22;0;0;0;0;1;0;0;31.29999924;31.29999924;6;6;0;1;1;17;1
13580;4;1;0;0;1;1;0;1;0;16;14;2;93;5.8125;0;0;0;0;44;127;2.8864;40;0.9091;96;19;9;9;1;441;110.25;0;0;2;0.5;1;0;0;6.799999952;1.699999988;45.30000019;11.32500005;2;1;1;23;1
13598;17;154;9;0;7;106;0;45;6;100;91;9;366;3.66;11;0;10;0;100;291;2.91;33;0.33;259;29;9;8;12;186444;186444;3963;3.963;4039;4039;5;206;206;7.099999905;7.099999905;4.800000191;4.800000191;8002;1;1;18;5
13608;1;0;4;0;1;0;0;4;2;57;57;0;90;1.5789;2;0;2;0;26;79;3.0385;28;1.0769;80;26;21;4;1;7;7;0;0;0;0;1;0;0;0;0;2;2;0;1;1;167;1
13609;1;0;0;0;1;0;0;4;0;29;21;8;66;2.2759;0;0;0;0;100;85;1;74;0.74;283;38;31;4;3;64;32;1;2;1;0.5;2;0;0;10;5;11;5.5;3;1;1;92;2
13610;3;0;1;0;1;0;0;0;1;3;1;2;1;0.3333;0;0;0;0;23;72;3.1304;34;1.4783;33;16;14;2;0;76;38;0;0;0;0;1;0;0;61.70000076;30.85000038;6;3;0;1;1;20;1
13617;0;0;0;0;0;0;0;0;0;16;11;5;36;2.25;0;0;0;0;72;145;2.0139;95;1.3194;106;9;5;2;2;141;141;1;1;3;3;3;0;0;25.79999924;25.79999924;8.300000191;8.300000191;5;1;4;67;3
13622;14;1;3;1;4;1;1;4;1;26;9;17;39;1.5;1;0;1;0;50;7016;140;395;7.9;79;96;46;9;41;74;74;1;1;0;0;3;0;0;0;0;1;1;1;1;1;1428;3
13625;309;13;4;1;4;3;1;3;2;50;17;33;35;0.7;12;0;11;1;63;493;7.8254;48;0.7619;146;112;82;9;21;21;21;0;0;1;1;1;0;0;0;0;1;1;1;1;1;331;1
13660;100;3;22;35;6;2;3;2;4;100;69;31;104;1.04;5;0;5;0;100;35300;353;1760;17.6;223;996;722;230;44;9453;9453;71;71;58;58;3;49;49;1.299999952;1.299999952;1;1;129;1;1;6038;3
13665;36;1;1;0;1;1;0;4;1;6;6;0;23;3.8333;3;0;3;0;21;377;18;23;1.0952;44;3;1;2;0;65;65;0;0;7;7;1;0;0;17.70000076;17.70000076;8.5;8.5;7;1;1;15;1
13671;4;8;1;2;3;7;2;4;1;100;77;23;315;3.15;12;0;12;0;100;1403;14;72;0.72;235;56;39;8;9;4486;4486;8;8;85;85;3;2;2;17.5;17.5;61.59999847;61.59999847;93;1;1;936;3
13685;870;62;25;92;55;19;18;7;16;100;99;1;307;3.07;0;0;0;0;100;7638;76;210;2.1;289;777;514;222;41;311;155.5;0;0;9;4.5;1;0;0;24.59999943;12.29999971;16.5;8.25;9;1;1;1083;1
13711;16;0;0;0;5;0;0;6;0;3;3;0;8;2.6667;0;0;0;0;40;553;14;93;2.325;55;18;10;0;8;73;73;0;0;1;1;1;0;0;0;0;7;7;1;1;1;63;1
13730;48;2;8;9;4;1;4;6;3;21;19;2;48;2.2857;0;0;0;0;100;580;5.8;148;1.48;158;78;67;10;1;27;27;0;0;0;0;1;0;0;3.599999905;3.599999905;1;1;0;1;1;224;1
